gene	SRR17276325	SRR17276326	SRR17276331	SRR17276332	SRR17276333	SRR17276334	SRR17276335	SRR17276336	SRR17276337	SRR17276338	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000273619	1.59248	1.36402	1.8646	1.60411	1.50026	2.6012	1.85019	2.19859	1.6304	2.19099	15.45873	0.07464	0.34471	0.21652	0.82858	0.99999
ENSG00000273148	2.65413	2.86443	3.54273	2.72699	3.00051	1.5793	2.61203	2.93146	2.56205	4.46313	24.45588	-0.27451	0.3369	-0.81482	0.41518	0.99999
ENSG00000234684	15.39398	8.3205	9.13652	7.21849	15.27535	9.29002	7.29193	10.38224	13.85836	10.79265	89.35278	-0.15193	0.26662	-0.56984	0.56879	0.99999
ENSG00000286787	2.47719	0.95481	0.74584	0.96247	2.04581	2.6941	1.30602	2.56502	2.79496	0.97377	14.54051	0.33034	0.49088	0.67294	0.50098	0.99999
ENSG00000183798	4.24662	2.31883	8.67037	1.92493	9.54709	10.86932	7.8361	12.33655	1.86331	1.62295	50.35808	0.49207	0.61056	0.80594	0.42028	0.99999
ENSG00000125772	25.47969	40.92049	20.79024	15.72028	30.27792	27.40555	45.16644	46.65901	21.66097	18.50168	243.96024	0.17651	0.32905	0.53642	0.59167	0.99999
ENSG00000203896	1.2386	1.50042	2.42397	2.24575	2.31858	2.1367	2.28553	3.29789	2.21268	1.8664	18.07645	0.15756	0.33481	0.47059	0.63793	0.99999
ENSG00000268858	5.8391	5.72887	6.899	7.53932	8.59238	9.47582	7.8361	11.84797	8.26844	8.35822	67.46047	0.08512	0.23929	0.35574	0.72204	0.99999
ENSG00000183260	7.43158	4.91046	2.98335	2.8874	4.63716	2.3225	2.5032	3.29789	3.61016	1.54181	29.96352	-0.1377	0.41031	-0.33561	0.73717	0.99999
ENSG00000101150	37.68871	38.73806	39.15651	41.86727	44.73495	41.34058	42.33673	41.04039	49.02833	47.06569	356.19521	-0.0793	0.14101	-0.56237	0.57387	0.99999
ENSG00000101152	78.03155	98.61837	103.39184	109.5607	108.97324	118.16902	135.60814	122.87688	127.52024	128.94376	954.3699	-0.03146	0.19384	-0.16231	0.87106	0.99999
ENSG00000198276	13.62456	15.41338	20.51055	18.60767	21.27638	21.83154	21.00511	24.06237	18.40018	21.66645	165.12318	0.00031	0.19366	0.00161	0.99871	0.99999
ENSG00000280213	12.5629	11.04853	4.3818	4.65192	5.04632	5.66691	3.80922	7.2065	5.00764	3.40821	52.0904	0.16936	0.39715	0.42644	0.66979	0.99999
ENSG00000196700	32.02656	35.87363	53.60713	44.27343	62.60165	69.67513	60.51214	71.57639	50.89164	54.12554	448.79756	0.0975	0.24705	0.39465	0.6931	0.99999
ENSG00000130590	4.77744	3.81925	5.59379	7.21849	9.13793	9.84742	7.40077	10.50439	5.70639	7.38444	59.81822	-0.07548	0.31119	-0.24257	0.80834	0.99999
ENSG00000172264	3.18496	4.63766	1.30522	0.80205	2.31858	2.1367	5.44174	3.78646	2.67851	1.54181	23.22717	0.0807	0.51598	0.15639	0.87572	0.99999
ENSG00000125848	21.23308	27.14392	13.98447	11.54959	10.09264	11.42672	27.8617	13.68013	13.39254	11.03609	135.43246	-0.0788	0.35898	-0.21952	0.82624	0.99999
ENSG00000101353	20.34836	21.14225	12.49279	12.19123	9.41071	8.54682	10.99231	9.1608	10.83049	9.57543	104.43832	-0.0349	0.31529	-0.1107	0.91185	0.99999
ENSG00000185513	7.60852	3.68284	4.94118	4.97274	14.45703	10.59062	6.63892	8.79437	5.70639	4.78772	59.79361	-0.20789	0.37067	-0.56084	0.57491	0.99999
ENSG00000118705	224.89366	243.2041	256.84808	280.71923	214.94597	223.33201	264.68619	217.17206	258.65065	245.47192	2049.08735	-0.08627	0.14781	-0.58364	0.55946	0.99999
ENSG00000290421	1.94637	1.63682	0.46615	0.64164	0.40916	0.4645	0.43534	0.12214	0.8152	0.32459	6.04703	-0.0747	0.75817	-0.09853	0.92151	0.99999
ENSG00000290901	2.30025	3.95565	0.55938	0	0.68194	1.1148	3.15621	3.29789	0.34937	0.32459	12.99546	0.48208	0.92449	0.52146	0.60205	0.99999
ENSG00000291067	7.78546	7.09288	5.96671	8.66219	8.456	7.06041	6.42125	6.59578	8.73426	10.14347	64.91019	-0.28281	0.2194	-1.28901	0.19739	0.99999
ENSG00000291100	12.73985	14.86778	16.68813	13.79534	21.54915	21.92444	19.48143	16.12301	22.1268	19.31316	150.1159	0.02909	0.21645	0.13439	0.89309	0.99999
ENSG00000227906	0.88471	2.59163	1.67814	0.48123	1.77303	2.5083	1.08835	2.80931	0.8152	0.40574	12.38137	1.14546	0.50598	2.26384	0.02358	0.99999
ENSG00000132639	10.79348	12.68535	19.29857	2.8874	30.27792	39.29677	11.10115	29.07028	1.51394	0.32459	127.93052	0.87992	0.8452	1.04107	0.29784	0.99999
ENSG00000101346	96.61049	89.88867	112.06221	137.63263	93.6979	90.39186	109.70546	88.7987	111.56566	111.41585	880.31354	-0.2065	0.18099	-1.14094	0.2539	0.99999
ENSG00000170191	6.54686	8.7297	11.93341	6.57685	15.41174	12.35572	7.8361	10.87082	9.08363	8.03363	81.17775	0.22037	0.25528	0.86322	0.38802	0.99999
ENSG00000213742	161.19443	112.66774	62.93011	47.80247	75.01287	57.2265	42.77207	59.72842	50.30936	57.69604	603.92355	-0.1767	0.3614	-0.48893	0.62489	0.99999
ENSG00000130684	57.86013	42.42091	55.00558	55.82302	64.51107	52.3028	41.35722	55.57553	42.39029	59.72474	442.19464	-0.21604	0.15213	-1.42009	0.15558	0.99999
ENSG00000175170	9.73183	9.13891	4.66149	3.84986	12.54761	7.15331	9.90397	21.98592	31.09398	28.564	117.66031	0.14144	0.59507	0.23768	0.81213	0.99999
ENSG00000126001	73.25411	71.47445	114.57941	100.7381	90.69738	90.02026	85.87064	90.87515	84.31475	96.48466	756.48565	-0.03771	0.17444	-0.21619	0.82884	0.99999
ENSG00000230155	8.13935	7.36569	3.72919	4.81233	3.81884	2.5083	3.04737	4.1529	3.61016	3.00247	36.90973	-0.11166	0.3783	-0.29516	0.76787	0.99999
ENSG00000289872	1.06165	1.77322	1.21199	1.92493	0.27277	0.8361	1.85019	1.0993	0.46583	0.89263	9.64937	-0.22771	0.57255	-0.39772	0.69084	0.99999
ENSG00000064601	288.59288	353.82581	145.53171	188.64332	148.3891	133.96204	184.36612	145.47352	210.32106	193.45621	1674.72275	-0.05522	0.30493	-0.18109	0.8563	0.99999
ENSG00000101210	16.98646	37.91965	41.3008	11.54959	53.05456	54.7182	45.92828	56.18625	14.90648	16.22955	288.42851	0.47785	0.45487	1.05052	0.29348	0.99999
ENSG00000166619	95.54884	60.42592	119.42736	64.96645	79.65003	85.18946	60.4033	78.05002	49.49416	57.6149	626.27894	0.1002	0.23824	0.42058	0.67406	0.99999
ENSG00000053438	174.4651	79.24934	556.48863	67.05179	374.38242	494.2289	100.128	409.42673	2.32914	2.75902	1842.91886	1.10582	1.17186	0.94364	0.34535	0.99999
ENSG00000276603	0.70777	0.4092	1.02553	0.96247	0.54555	0.6503	0.43534	1.0993	1.28103	0.32459	6.24536	0.61647	0.56693	1.08738	0.27687	0.99999
ENSG00000101004	33.26515	38.87446	58.17539	46.35877	73.78539	63.17212	55.28807	64.12561	35.86871	36.19189	421.651	0.04583	0.25509	0.17965	0.85743	0.99999
ENSG00000125510	2.47719	4.22845	4.75472	9.14343	0.40916	1.7651	7.1831	2.07645	7.33678	14.68774	47.0779	-0.8402	0.72035	-1.16637	0.24347	0.99999
ENSG00000229539	3.71579	3.95565	2.89012	2.72699	4.50077	3.90181	3.91805	3.78646	1.86331	3.24591	28.81445	-0.19346	0.27524	-0.70288	0.48213	0.99999
ENSG00000088298	8.84711	14.73138	15.47615	19.24932	10.5018	11.14802	13.60435	10.99296	13.15962	15.01233	112.47838	-0.10001	0.26625	-0.37563	0.70719	0.99999
ENSG00000101019	34.50375	33.282	39.06328	38.49864	19.09419	18.58003	35.26247	36.6432	37.73202	38.13944	279.8463	-0.05613	0.28316	-0.19823	0.84286	0.99999
ENSG00000125827	65.11476	67.1096	64.60825	54.86056	61.51055	59.08451	75.64017	69.3778	68.24371	53.39521	536.04656	0.03963	0.12653	0.31323	0.75411	0.99999
ENSG00000229766	6.01604	4.91046	1.67814	1.60411	2.45497	1.858	2.72087	2.19859	1.86331	1.05492	21.83951	-0.14717	0.49838	-0.2953	0.76776	0.99999
ENSG00000182621	41.05061	39.55647	25.63819	70.26001	40.77972	46.82169	39.50703	44.09399	61.2563	55.7485	393.61314	-0.24246	0.28311	-0.85642	0.39177	0.99999
ENSG00000182463	4.6005	7.63849	4.00888	1.4437	2.86413	2.2296	6.63892	3.78646	3.49371	1.21722	31.62515	0.30841	0.50666	0.60871	0.54271	0.99999
ENSG00000197670	21.58696	12.68535	4.19534	3.52904	6.41019	5.57401	4.24456	6.84006	5.00764	3.40821	60.55491	-0.18176	0.52769	-0.34445	0.73051	0.99999
ENSG00000171940	102.0957	75.8393	65.35408	72.18494	79.51364	86.11846	80.1024	95.02804	80.70459	68.56984	674.05593	-0.03437	0.13283	-0.25879	0.7958	0.99999
ENSG00000287886	0.88471	1.36402	0.83907	1.92493	0.68194	1.3006	1.63252	1.0993	0.23291	0.56803	8.86832	-0.28587	0.56943	-0.50202	0.61565	0.99999
ENSG00000089177	9.73183	15.68619	11.46726	9.94548	7.22851	5.29531	17.1959	8.67222	11.64568	14.93118	94.8306	-0.22489	0.35636	-0.63109	0.52798	0.99999
ENSG00000078804	8.84711	9.68452	6.71255	8.34137	15.68451	15.14273	12.62483	15.51229	12.6938	9.90002	96.20101	0.06422	0.27518	0.23337	0.81548	0.99999
ENSG00000286803	5.8391	4.77406	1.11876	1.76452	2.45497	2.6941	1.30602	2.44288	2.91142	1.21722	21.96303	0.16093	0.51052	0.31522	0.75259	0.99999
ENSG00000131067	11.32431	15.14058	13.70478	13.31411	21.68554	17.83683	22.31113	18.81018	14.44065	19.96234	141.66122	-0.20855	0.22909	-0.91032	0.36265	0.99999
ENSG00000131069	15.39398	21.68786	21.53608	21.97631	24.14051	25.64045	28.29704	21.86378	21.07869	25.80498	191.59069	-0.10908	0.19294	-0.56538	0.57182	0.99999
ENSG00000078814	11.85513	6.95648	2.79689	2.56658	5.31909	5.48111	3.59155	2.80931	3.37725	3.00247	39.4979	-0.29536	0.45036	-0.65582	0.51194	0.99999
ENSG00000196090	32.55738	28.78074	38.41067	31.44055	55.37314	51.09509	25.46734	27.11597	38.89659	46.25421	314.79243	-0.09112	0.26022	-0.35017	0.72621	0.99999
ENSG00000101294	39.45813	40.51128	47.64042	48.76494	41.59805	42.17668	43.53391	43.97184	45.53463	45.76733	369.72076	-0.04526	0.13432	-0.337	0.73612	0.99999
ENSG00000289875	3.53885	1.09121	0.65261	1.4437	0.54555	0.3716	0.76184	0.36643	1.51394	0.81148	9.30288	-0.81388	0.66235	-1.22878	0.21916	0.99999
ENSG00000235590	2.12331	0.2728	1.21199	0.64164	1.36387	2.6012	0.87068	1.9543	0.23291	0.24344	9.42402	0.27876	0.74286	0.37525	0.70748	0.99999
ENSG00000087460	793.23231	600.16715	842.05148	998.07715	669.79675	702.78978	649.19948	699.03019	803.78513	796.05934	6371.78213	-0.1475	0.18141	-0.81311	0.41615	0.99999
ENSG00000289837	10.26265	12.41255	4.10211	5.93521	3.40968	4.36631	4.89757	3.42003	4.07599	4.05739	47.6521	-0.03831	0.43833	-0.08739	0.93036	0.99999
ENSG00000232442	0.88471	0.2728	0.83907	0.80205	0.81832	0.8361	1.52369	1.46573	0.58228	1.05492	7.63785	-0.41791	0.51947	-0.80449	0.42111	0.99999
ENSG00000258366	1.59248	0.81841	2.14429	0.48123	1.50026	1.4864	1.30602	2.07645	1.6304	1.46066	12.09777	0.31664	0.42101	0.75211	0.45198	0.99999
ENSG00000171456	98.91074	111.30373	105.72258	101.54015	174.02986	162.854	109.48779	159.88651	122.97843	119.85521	1058.52419	0.09287	0.19333	0.48036	0.63097	0.99999
ENSG00000132821	5.13133	23.73388	3.26304	3.36863	2.72774	6.13141	39.28936	23.69594	4.3089	3.00247	96.13861	0.11844	0.81208	0.14585	0.88404	0.99999
ENSG00000101407	29.90325	27.68953	30.20645	27.7511	33.6876	33.72276	33.73878	35.54391	30.97752	26.04842	259.10401	0.02427	0.11841	0.20497	0.83759	0.99999
ENSG00000101413	31.31879	26.59832	31.6049	30.95932	36.00618	35.02336	30.69141	38.96394	28.41547	27.34679	265.33629	-0.00049	0.12898	-0.00383	0.99695	0.99999
ENSG00000149633	0.53083	1.22761	0.74584	0.32082	0.95471	0.929	1.08835	2.56502	0.58228	0.1623	7.51035	0.94115	0.65218	1.44307	0.149	0.99999
ENSG00000124209	77.14684	75.5665	90.05998	83.73453	84.83274	83.33145	77.2727	78.78289	89.90468	83.01414	692.58242	-0.00321	0.11335	-0.02836	0.97738	0.99999
ENSG00000124164	58.39096	50.87781	54.63266	52.77521	74.7401	66.42362	54.63506	64.85847	73.1349	66.13541	517.4764	-0.02549	0.15469	-0.1648	0.8691	0.99999
ENSG00000198768	1.2386	1.36402	2.05106	0.16041	1.63664	0.5574	0.10883	0.97715	0.58228	0.24344	7.32155	0.76551	0.76629	0.99898	0.3178	0.99999
ENSG00000124222	9.90877	8.1841	8.11099	9.14343	19.91251	13.65632	6.53009	11.97011	10.13175	6.89756	86.75117	-0.0258	0.31148	-0.08282	0.93399	0.99999
ENSG00000125779	92.71776	68.74642	65.0744	53.57727	81.15029	80.73025	63.99485	73.16426	69.99056	62.56491	594.41111	-0.0147	0.13524	-0.10872	0.91342	0.99999
ENSG00000293164	5.8391	8.86611	11.2808	9.62466	8.31961	9.84742	12.73367	11.23725	12.34443	14.03856	88.14616	0.00956	0.28006	0.03413	0.97277	0.99999
ENSG00000132792	22.64861	29.32635	30.48614	26.46781	24.95883	28.98485	30.3649	29.19242	22.70908	20.44923	222.73577	0.12545	0.15311	0.81938	0.41257	0.99999
ENSG00000075043	37.86565	46.10375	88.66153	86.94275	88.10603	93.36467	69.98077	92.09659	62.65378	74.33133	622.10217	0.04173	0.28178	0.14808	0.88228	0.99999
ENSG00000125841	40.1659	35.87363	62.83688	69.61837	62.32888	63.17212	65.95388	59.48413	83.49956	89.66825	536.0569	-0.16199	0.28696	-0.56451	0.57241	0.99999
ENSG00000101255	2.65413	8.4569	6.52609	2.72699	5.31909	4.92371	11.10115	7.45078	4.89119	7.62789	51.9956	0.05187	0.41824	0.12401	0.90131	0.99999
ENSG00000197818	18.93283	20.32384	24.05329	26.78863	26.73186	22.48184	23.18181	28.5817	31.67626	39.84354	222.20788	-0.15306	0.25341	-0.60402	0.54583	0.99999
ENSG00000158480	2.83108	3.81925	5.3141	3.20822	8.456	6.31721	5.22407	5.74077	5.58993	4.78772	42.86296	0.08245	0.30844	0.26732	0.78922	0.99999
ENSG00000124226	43.17392	47.87697	49.1321	45.2359	50.87237	51.55959	51.69652	48.24689	45.0688	41.06076	397.53064	0.01606	0.1019	0.1576	0.87478	0.99999
ENSG00000229222	0.88471	0.4092	0.55938	0	1.36387	0.929	0.43534	1.34358	0.58228	0.48689	5.74295	0.26122	0.67421	0.38745	0.69842	0.99999
ENSG00000124216	13.62456	2.86443	6.52609	4.17069	0.81832	1.2077	8.92445	2.19859	7.56969	4.54427	44.24371	-0.66262	0.66239	-1.00036	0.31714	0.99999
ENSG00000089063	52.7288	72.83847	73.838	75.8744	51.41791	58.62001	82.2791	58.26269	70.22348	76.60347	568.90047	-0.07964	0.21217	-0.37534	0.70741	0.99999
ENSG00000267124	6.72381	6.00167	2.79689	2.56658	2.31858	3.25151	2.39437	4.1529	2.32914	2.75902	29.36794	0.12408	0.39006	0.3181	0.75041	0.99999
ENSG00000274177	53.9674	71.74725	32.16428	25.34494	23.1858	27.87005	26.99103	23.81808	27.83319	25.3181	282.56069	0.21824	0.35167	0.62059	0.53487	0.99999
ENSG00000064687	7.25463	10.36652	13.61155	12.99329	13.22954	12.54152	17.95774	9.28295	8.50135	10.06232	97.52503	-0.23241	0.26926	-0.86315	0.38806	0.99999
ENSG00000279753	49.89773	86.20583	35.0544	16.84315	21.82193	27.96295	27.2087	32.12388	12.22797	12.90249	267.05689	0.57043	0.47543	1.19982	0.23021	0.99999
ENSG00000116017	6.36992	7.22929	8.57714	4.81233	12.82038	13.28472	8.92445	12.70298	5.1241	7.38444	72.49537	0.17369	0.32237	0.5388	0.59003	0.99999
ENSG00000064932	16.98646	21.27865	42.97893	16.68274	54.96398	59.82771	31.34442	42.7504	14.79002	17.77136	264.1485	0.36635	0.42497	0.86206	0.38865	0.99999
ENSG00000183186	5.13133	12.13974	11.93341	14.11617	14.86619	22.66764	20.24327	26.99383	14.55711	19.55661	136.49379	0.17741	0.38299	0.46321	0.64321	0.99999
ENSG00000116032	4.95438	7.50209	2.42397	2.24575	2.31858	3.15861	2.93854	1.83216	3.02788	2.59673	27.5895	0.2206	0.42746	0.51606	0.60581	0.99999
ENSG00000064666	32.55738	55.51546	82.97452	55.5022	65.193	85.28236	87.9385	96.61591	41.92446	43.81978	541.36795	0.28924	0.30621	0.94458	0.34487	0.99999
ENSG00000099864	50.6055	78.84014	65.26085	64.48522	94.37983	110.5512	114.27652	129.96123	90.95279	104.1937	759.06086	0.09258	0.27697	0.33425	0.73819	0.99999
ENSG00000125912	18.75588	17.73221	30.85906	32.24261	24.68605	25.91915	31.77976	27.60455	28.53193	30.18696	226.74953	-0.13297	0.23405	-0.56812	0.56995	0.99999
ENSG00000267688	47.77442	70.38324	29.64707	28.07192	27.82296	31.21446	24.16132	26.62739	26.66862	28.8886	285.27081	0.20254	0.31408	0.64489	0.519	0.99999
ENSG00000011132	3.3619	6.68368	10.06882	12.67247	12.00206	9.94032	10.66581	10.13795	10.36466	13.06479	83.80224	-0.20022	0.34349	-0.58292	0.55995	0.99999
ENSG00000167476	165.61799	160.68111	75.04998	71.86412	51.82707	55.833	57.5736	55.45338	62.53732	63.37639	684.66541	-0.02468	0.39274	-0.06285	0.94989	0.99999
ENSG00000141905	14.86315	10.77573	7.55161	8.66219	37.64282	26.94105	12.73367	33.71175	22.942	12.7402	155.94636	0.21753	0.46043	0.47246	0.6366	0.99999
ENSG00000031823	54.67517	54.96985	65.54054	62.07905	72.69429	72.18343	74.98717	80.4929	66.03103	64.7559	561.15827	-0.00596	0.146	-0.04081	0.96744	0.99999
ENSG00000176533	5.8391	10.63933	8.48391	6.89767	10.91096	14.86403	12.516	12.70298	10.13175	10.46806	86.7208	0.21837	0.26237	0.83229	0.40525	0.99999
ENSG00000267448	3.00802	2.45523	1.58491	0.16041	1.63664	3.15861	1.41485	2.68717	0.11646	0.64918	13.80933	0.53921	0.73376	0.73486	0.46242	0.99999
ENSG00000105248	20.87919	18.55062	22.00223	21.01384	23.45857	27.21975	19.80793	24.79523	23.05845	19.96234	184.99484	0.09764	0.13407	0.7283	0.46643	0.99999
ENSG00000160633	57.86013	47.74057	57.61601	49.24617	60.14668	71.99763	45.3841	60.09485	52.52204	44.55011	457.26733	0.13897	0.13107	1.06024	0.28904	0.99999
ENSG00000105519	7.43158	10.23012	5.12764	7.69973	9.68348	10.21902	14.25736	11.60368	13.27608	8.19592	82.13923	0.04164	0.30192	0.13791	0.89031	0.99999
ENSG00000171105	33.61904	32.05438	46.33521	30.47809	49.37211	57.5052	39.7247	55.20909	35.63579	32.94598	344.44442	0.24306	0.19865	1.22357	0.22111	0.99999
ENSG00000127663	35.74234	32.59999	40.74142	35.13001	46.64437	50.63059	47.66964	54.59837	43.08903	45.44273	362.69197	0.02225	0.1781	0.12495	0.90057	0.99999
ENSG00000161082	9.201	7.77489	16.40844	5.93521	20.86722	29.17065	17.1959	26.74954	5.24056	7.22215	120.28652	0.45836	0.49136	0.93284	0.3509	0.99999
ENSG00000105278	1.2386	3.81925	1.58491	0.16041	2.18219	2.6012	4.02689	2.32074	0.23291	0.24344	15.21088	0.38583	0.82194	0.46941	0.63878	0.99999
ENSG00000267139	12.73985	14.73138	6.2464	6.57685	8.04684	7.33911	5.55057	7.08435	7.80261	5.19346	67.74935	0.16543	0.32061	0.516	0.60586	0.99999
ENSG00000175691	5.8391	6.68368	6.61932	7.21849	5.31909	5.01661	5.87708	6.71792	4.3089	4.05739	48.37205	0.01835	0.23825	0.07701	0.93862	0.99999
ENSG00000088256	49.18996	62.19914	87.82246	87.42399	86.46938	99.58898	93.05374	108.46388	92.23382	102.08386	732.03784	0.04584	0.24179	0.18959	0.84963	0.99999
ENSG00000133243	58.03707	70.65604	87.26309	85.65947	85.92383	88.44096	90.98588	94.17303	88.97303	93.15761	710.37819	-0.00116	0.17906	-0.0065	0.99481	0.99999
ENSG00000182087	45.65111	62.60835	80.64377	82.61166	82.51416	87.41906	97.18946	86.23367	78.72483	74.16903	654.81373	-0.00477	0.21814	-0.02186	0.98256	0.99999
ENSG00000183617	7.9624	6.82008	10.90789	10.58713	12.27483	11.14802	13.82202	12.09226	15.83813	14.4443	97.89917	-0.11332	0.27532	-0.41159	0.68064	0.99999
ENSG00000129932	5.8391	6.00167	9.32298	12.83288	9.95625	10.49772	10.0128	10.13795	8.96718	10.54921	79.48532	-0.19028	0.25871	-0.73552	0.46202	0.99999
ENSG00000074842	15.57092	20.05104	19.48503	24.38247	16.09367	17.37233	23.50831	18.07731	19.91412	21.26071	165.46259	-0.14696	0.20138	-0.72975	0.46555	0.99999
ENSG00000197332	1.59248	2.04602	1.21199	0.64164	2.45497	1.2077	1.41485	1.71002	1.97977	1.21722	12.89249	0.11111	0.40663	0.27325	0.78466	0.99999
ENSG00000065989	1.06165	2.45523	0.37292	0.64164	1.50026	1.4864	1.30602	0.48858	0.34937	0.56803	8.49456	-0.02375	0.6522	-0.03641	0.97095	0.99999
ENSG00000105401	118.72828	142.4033	144.50618	153.99455	137.34175	138.42125	159.33412	132.77054	127.75316	153.93726	1187.56336	-0.13011	0.13882	-0.93728	0.34862	0.99999
ENSG00000197933	10.4396	12.68535	9.60267	11.54959	8.456	9.94032	8.27144	13.3137	10.48112	10.63035	88.56332	0.12837	0.19396	0.66187	0.50806	0.99999
ENSG00000171295	19.81754	17.32301	17.62043	15.55987	20.86722	17.46523	19.48143	17.34445	14.67356	16.1484	147.65866	-0.16053	0.1245	-1.28942	0.19725	0.99999
ENSG00000197044	26.18746	26.59832	21.25639	22.77836	16.77561	18.20843	23.07297	25.28381	15.25585	25.1558	185.53152	-0.15278	0.20913	-0.73059	0.46503	0.99999
ENSG00000269378	2.30025	2.31883	0.9323	0.96247	0.54555	0.5574	0.87068	0.85501	0.69874	1.21722	9.43511	-0.18089	0.56298	-0.32131	0.74798	0.99999
ENSG00000123136	66.5303	43.92132	73.55831	64.96645	69.55739	75.15624	58.44428	68.15636	57.29677	53.07062	528.14085	-0.01279	0.1609	-0.07949	0.93664	0.99999
ENSG00000123146	3.53885	2.86443	0.74584	0.80205	1.36387	1.2077	2.06786	1.34358	2.21268	3.00247	16.11721	-0.42541	0.50956	-0.83486	0.4038	0.99999
ENSG00000267500	3.00802	1.36402	1.58491	1.12288	4.09161	3.15861	2.06786	2.44288	1.51394	0.40574	17.07036	-0.07211	0.53716	-0.13424	0.89321	0.99999
ENSG00000177599	9.201	8.5933	9.78913	9.46425	12.13845	13.37762	10.12163	13.92442	9.54946	7.79018	86.83272	0.14437	0.19462	0.74178	0.45822	0.99999
ENSG00000105137	16.45563	15.14058	23.58714	26.62822	37.23366	43.10568	23.83482	29.31456	28.64838	26.37302	226.50545	0.05132	0.29352	0.17484	0.86121	0.99999
ENSG00000123159	62.99146	66.9732	72.81247	82.93248	63.82913	59.92061	98.49548	63.14845	77.4438	109.30601	642.69186	-0.3545	0.22399	-1.58267	0.1135	0.99999
ENSG00000267594	0.17694	0.68201	0.83907	0.96247	4.90993	1.7651	0.54417	0.61072	2.44559	1.7041	12.21356	-0.39567	0.75976	-0.52078	0.60252	0.99999
ENSG00000105135	9.55488	9.68452	15.19646	12.03082	13.91148	15.51433	15.67221	16.48944	11.8786	12.17216	110.8491	0.06505	0.20905	0.31116	0.75568	0.99999
ENSG00000198551	34.68069	39.14727	36.45285	29.67603	28.23212	29.91385	33.19461	36.6432	24.10657	24.58777	265.0884	0.1035	0.16497	0.62741	0.53039	0.99999
ENSG00000160961	30.61102	30.69037	35.61378	34.16754	35.18786	35.48786	29.27656	39.08608	33.65603	34.40664	283.98472	0.04476	0.12285	0.36436	0.71559	0.99999
ENSG00000099330	0.70777	0.68201	1.30522	1.4437	0.95471	1.858	1.19718	1.9543	1.28103	1.8664	11.18816	0.10379	0.45319	0.22902	0.81886	0.99999
ENSG00000267033	1.41554	0.95481	0.74584	1.60411	1.0911	1.2077	0.10883	1.58787	0.8152	0.32459	8.19065	0.25516	0.62963	0.40525	0.68529	0.99999
ENSG00000268056	14.50927	14.86778	5.12764	5.45397	9.13793	8.45392	5.65941	7.2065	5.47347	4.78772	66.89118	0.04452	0.3797	0.11725	0.90666	0.99999
ENSG00000064490	42.64309	36.82844	49.1321	44.91508	40.37056	43.29148	45.16644	37.86464	38.54721	43.65748	355.43229	-0.1218	0.13448	-0.90569	0.3651	0.99999
ENSG00000105058	148.45459	149.08698	132.19985	139.39715	126.15801	130.71054	134.73746	114.3268	124.84174	118.31341	1107.1227	-0.0756	0.11306	-0.6687	0.50369	0.99999
ENSG00000268087	4.77744	4.50125	1.58491	1.60411	2.31858	1.3006	1.74136	1.71002	2.79496	1.78525	20.11444	-0.05001	0.46171	-0.1083	0.91375	0.99999
ENSG00000105393	4.77744	5.31966	5.87348	7.53932	6.00103	8.26812	6.09475	6.84006	6.87095	6.65411	54.09565	0.03867	0.22306	0.17337	0.86236	0.99999
ENSG00000130287	1326.00556	847.05409	1963.88558	2101.38391	1801.67279	1259.076	1513.89183	969.45703	2017.6148	2094.91007	13476.16558	-0.36962	0.29836	-1.23886	0.2154	0.99999
ENSG00000105705	39.45813	45.28534	54.53943	55.66261	54.96398	52.117	47.66964	52.88836	39.59533	48.4452	412.24733	-0.06094	0.15123	-0.40297	0.68697	0.99999
ENSG00000105750	18.04811	15.27698	17.06105	10.58713	24.00412	24.33984	14.25736	24.06237	13.97482	8.11477	140.5533	0.31857	0.28102	1.13363	0.25695	0.99999
ENSG00000160229	9.02406	6.41088	9.04329	6.25603	18.54864	18.76583	7.29193	12.82512	7.45324	3.89509	82.06743	0.26399	0.41221	0.64043	0.5219	0.99999
ENSG00000269019	2.47719	2.72803	1.39845	0.32082	2.59135	3.43731	2.39437	2.68717	1.39748	1.05492	16.90967	0.3737	0.48811	0.76562	0.4439	0.99999
ENSG00000160352	68.65361	52.92383	124.27531	102.1818	139.9331	157.27999	60.0768	87.82155	114.47708	89.99284	835.25221	0.18101	0.31318	0.57799	0.56327	0.99999
ENSG00000105662	7.25463	6.13807	9.78913	8.98302	24.82244	23.41084	13.38668	22.10807	18.28372	13.47052	123.08368	0.1922	0.41702	0.46088	0.64489	0.99999
ENSG00000268438	5.30827	1.50042	0.27969	0.64164	1.90942	1.0219	0.97951	1.58787	0.69874	0.48689	11.78826	-0.854	0.70329	-1.21429	0.22464	0.99999
ENSG00000197134	0	0.81841	3.91565	4.49151	3.68245	4.73791	0.97951	0.12214	9.78237	6.89756	30.43127	0.20771	1.01515	0.20461	0.83788	0.99999
ENSG00000279404	8.49323	2.45523	2.5172	1.28329	2.45497	3.43731	0.65301	2.56502	1.86331	1.05492	21.96305	-0.08256	0.60859	-0.13566	0.89209	0.99999
ENSG00000229676	0.17694	0	2.33074	3.52904	7.77406	8.73262	0	0.24429	1.39748	0.89263	20.64883	0.01876	1.29732	0.01446	0.98846	0.99999
