gene	SRR17276325	SRR17276326	SRR17276331	SRR17276332	SRR17276333	SRR17276334	SRR17276335	SRR17276336	SRR17276337	SRR17276338	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000257181	118.3744	118.94222	51.74253	44.27343	44.05301	33.90856	40.59537	32.7346	41.22572	45.68618	476.83818	-0.16015	0.15218	-1.05237	0.29263	0.99924
ENSG00000013503	32.55738	22.23346	31.79136	31.92179	28.3685	24.06114	24.27016	24.06237	27.83319	34.0009	236.91011	-0.26024	0.165	-1.5772	0.11475	0.99924
ENSG00000183283	73.43105	83.887	95.84023	98.33193	99.01699	103.02629	101.43402	99.18094	125.30756	106.95272	831.39553	0.03813	0.13304	0.28661	0.77441	0.99924
ENSG00000175183	28.84159	50.605	32.07105	33.36549	35.86979	44.49918	53.32904	35.42176	41.10927	37.32796	330.18577	0.07647	0.21112	0.36221	0.7172	0.99924
ENSG00000174989	32.91127	34.23681	33.00335	31.76138	30.95986	34.74466	37.98334	39.81895	33.77248	28.8886	283.65637	0.07172	0.15396	0.46587	0.64131	0.99924
ENSG00000120833	59.8065	40.92049	106.46842	120.62906	92.19764	94.75817	42.2279	53.62122	75.11466	109.95519	673.16619	-0.22189	0.1637	-1.35542	0.17528	0.99924
ENSG00000247903	25.30275	34.50961	17.62043	16.36192	12.13845	10.12612	12.40717	8.67222	12.22797	13.63282	136.66407	-0.10715	0.22038	-0.48623	0.6268	0.99924
ENSG00000136026	120.67465	124.94389	132.94568	119.6666	111.01905	122.34952	139.63503	110.29604	118.32015	122.0462	1027.94581	-0.05142	0.13981	-0.36774	0.71306	0.99924
ENSG00000102189	108.81951	101.89201	157.27866	73.30782	120.56614	111.9447	89.24452	109.68532	91.65154	95.67319	885.88118	0.18019	0.17712	1.01733	0.30899	0.99924
ENSG00000111785	65.82253	52.51463	55.65819	57.74795	73.37623	58.80581	53.11137	57.52983	59.74236	59.1567	497.67849	-0.15586	0.13813	-1.12832	0.25919	0.99924
ENSG00000257359	12.73985	13.50376	8.20422	3.36863	5.59187	5.94561	4.57106	5.37434	4.89119	4.30083	56.85692	0.31687	0.29175	1.08612	0.27743	0.99924
ENSG00000165891	13.27067	14.59497	21.53608	12.99329	46.23521	40.69027	19.15492	45.55972	16.42041	8.68281	196.97505	0.52671	0.22192	2.37348	0.01762	0.51544
ENSG00000188026	38.57342	36.41923	38.22421	27.91151	34.91508	31.86476	38.52751	32.49031	31.32689	38.78862	293.19126	-0.10885	0.17113	-0.63608	0.52472	0.99924
ENSG00000139324	87.76338	88.52465	120.1732	107.95659	92.47041	91.32087	96.53645	81.83649	90.25405	100.37976	806.44232	-0.09169	0.13471	-0.68062	0.49611	0.99924
ENSG00000257568	1.2386	0.4092	0.83907	0.16041	1.36387	0.929	0.54417	0.36643	0.93165	0.32459	5.86504	0.10058	0.8268	0.12165	0.90317	NA
ENSG00000075035	220.64704	45.69454	12.86571	176.93332	5.45548	2.3225	108.18177	4.88576	181.3233	172.76354	802.21125	-2.38811	0.72491	-3.29436	0.00099	0.12663
ENSG00000188596	69.0075	43.23931	38.5039	72.82659	41.87082	26.84815	42.98974	36.27677	110.75046	112.71421	508.47577	-0.53956	0.16672	-3.2363	0.00121	0.14184
ENSG00000258177	1.59248	2.18243	1.39845	0.32082	0.40916	0.6503	0.76184	0.36643	1.28103	0.48689	7.88694	0.68517	0.71583	0.95716	0.33848	NA
ENSG00000279798	41.58144	25.64351	4.3818	5.7748	4.36439	2.87991	7.72727	6.35149	11.52923	5.19346	95.51045	-0.20544	0.29212	-0.70326	0.48189	0.99924
ENSG00000075188	9.55488	9.68452	11.65372	6.89767	9.13793	9.94032	9.14212	10.62653	8.85072	7.54674	77.80214	0.22379	0.24061	0.93013	0.3523	0.99924
ENSG00000257545	24.77192	11.86694	6.899	5.13315	10.36541	9.29002	4.89757	7.57293	7.45324	4.86886	76.83532	0.03077	0.2914	0.10558	0.91591	0.99924
ENSG00000089053	93.07165	91.79829	95.46731	89.18851	95.33454	92.90017	89.46219	98.57022	97.59083	81.87807	776.21338	0.04461	0.12502	0.35685	0.7212	0.99924
ENSG00000111144	60.86815	78.56734	96.30638	90.95303	64.51107	68.74613	71.17795	50.56762	68.12725	87.63956	623.39357	-0.10698	0.17244	-0.62037	0.53501	0.99924
ENSG00000074527	2.12331	1.36402	5.12764	0.16041	0.68194	2.6941	1.85019	2.93146	0.23291	0.32459	14.40486	1.0936	0.68481	1.59695	0.11028	NA
ENSG00000287237	44.58946	14.73138	12.11987	5.7748	4.77355	4.55211	5.65941	6.59578	5.35701	5.11231	89.97132	-0.11873	0.32363	-0.36688	0.71371	0.99924
ENSG00000211584	10.61654	16.7774	18.27304	17.00356	23.1858	21.83154	26.01151	25.28381	20.4964	22.31563	169.78696	0.04098	0.19995	0.20495	0.83761	0.99924
ENSG00000127314	59.98344	72.97487	60.87905	68.49549	59.46475	60.29221	80.21124	59.23985	64.05126	74.41248	556.7024	-0.1494	0.16252	-0.91926	0.35796	0.99924
ENSG00000136014	1.2386	2.04602	1.67814	0.64164	1.77303	2.2296	0.97951	2.19859	1.51394	0.56803	12.29992	0.9399	0.54734	1.7172	0.08594	NA
ENSG00000088992	2.30025	9.68452	1.67814	6.57685	2.18219	3.62311	9.46863	4.39718	9.54946	8.92625	49.975	-0.10697	0.4634	-0.23083	0.81744	NA
ENSG00000122965	36.45011	40.51128	48.94564	42.82973	47.59908	47.37909	36.89499	45.92615	35.16997	35.05582	349.05649	0.0879	0.1475	0.59597	0.5512	0.99924
ENSG00000111726	21.58696	24.14309	26.47726	21.65548	20.86722	21.64574	23.72598	19.29875	18.05081	24.75006	186.98142	-0.09503	0.19533	-0.48653	0.62659	0.99924
ENSG00000277715	1.06165	1.22761	0.83907	0.96247	1.0911	1.0219	1.52369	0.85501	1.39748	0.97377	9.22015	-0.11742	0.61354	-0.19139	0.84822	NA
ENSG00000110931	17.87117	26.59832	27.12987	21.49507	28.3685	27.59135	28.51471	30.536	22.01034	27.18449	216.00927	0.08129	0.1914	0.42472	0.67104	0.99924
ENSG00000171759	33.08821	35.19162	15.56938	8.50178	15.54812	17.46523	11.10115	19.54304	9.66592	6.89756	142.48199	0.43404	0.2054	2.11309	0.03459	0.66428
ENSG00000151131	76.61601	67.3824	44.37738	43.63179	71.33042	63.91532	64.86553	72.55354	47.74731	44.8747	497.78821	-0.05578	0.13499	-0.41323	0.67944	0.99924
ENSG00000111707	65.64559	64.38157	91.08551	81.00755	77.33145	88.71966	73.13697	69.3778	62.0715	78.63216	631.68556	-0.05835	0.14698	-0.39695	0.6914	0.99924
ENSG00000179941	48.1283	51.28701	55.00558	68.97672	35.05147	34.18726	43.20741	29.681	43.4384	59.64359	397.35975	-0.29925	0.16984	-1.76192	0.07808	0.89833
ENSG00000235872	19.81754	20.73305	8.20422	7.37891	7.91045	7.89651	6.42125	10.01581	9.20009	6.16723	86.26483	0.24397	0.23509	1.03779	0.29937	0.99924
ENSG00000169372	8.49323	6.54728	11.93341	9.14343	7.22851	6.87461	8.81562	7.08435	12.92671	10.54921	75.781	-0.04887	0.2502	-0.19534	0.84513	0.99924
ENSG00000287454	2.30025	0.81841	0.46615	0.32082	0.27277	0.929	0.43534	0.24429	1.86331	0.81148	7.07933	0.20413	0.78037	0.26158	0.79365	NA
ENSG00000258285	3.71579	2.59163	0.46615	0.48123	0.81832	0.8361	0.43534	1.22144	0.11646	0.73033	9.37485	-0.24939	0.69526	-0.3587	0.71982	NA
ENSG00000173598	138.36888	115.94138	237.17659	138.91591	143.88833	107.8571	140.07037	88.31012	85.94515	84.3125	1073.33539	-0.15108	0.18615	-0.81162	0.41701	0.99924
ENSG00000166046	30.25713	27.96233	11.65372	21.17425	21.68554	23.78244	26.66452	18.19946	42.50675	32.13451	216.2201	-0.22764	0.21878	-1.04049	0.29811	0.99924
ENSG00000257410	4.6005	1.90962	0.9323	0.48123	1.22748	0.7432	0.97951	0.61072	0.8152	0.48689	10.5153	-0.30907	0.62508	-0.49444	0.62099	NA
ENSG00000185610	6.72381	6.00167	18.4595	2.56658	11.5929	8.08231	7.61843	7.57293	0.58228	0.40574	57.26119	0.4108	0.4248	0.96704	0.33352	0.99924
ENSG00000136048	6.54686	10.77573	7.55161	5.61438	8.72877	6.50301	7.1831	5.13005	5.9393	5.4369	58.08116	0.02543	0.29722	0.08557	0.93181	0.99924
ENSG00000139767	3.18496	0.4092	0.37292	0	0.40916	1.0219	0.76184	2.19859	0.58228	0	7.26385	1.39446	0.97668	1.42776	0.15336	NA
ENSG00000123384	159.60195	149.90539	94.8147	64.96645	302.37007	315.76768	185.45447	319.77303	221.38446	90.96662	1574.50108	0.4738	0.17824	2.6582	0.00786	0.36365
ENSG00000274859	1.59248	2.59163	1.39845	0.32082	2.18219	2.3225	0.3265	1.9543	0.69874	0.64918	11.51632	0.97279	0.61735	1.57576	0.11508	NA
ENSG00000255968	2.65413	2.04602	0.46615	0.80205	3.40968	1.5793	0.3265	1.22144	1.39748	0.40574	11.73236	0.16065	0.64177	0.25032	0.80234	NA
ENSG00000255750	15.39398	33.00919	8.39068	5.61438	1.50026	3.34441	8.92445	9.52723	15.13939	8.11477	91.45319	0.70128	0.26483	2.64802	0.0081	0.36528
ENSG00000248636	1.76942	2.59163	1.02553	0.96247	0.27277	0.2787	0.54417	0.24429	0.93165	0.32459	7.48832	0.23962	0.73399	0.32646	0.74408	NA
ENSG00000258274	3.71579	0.68201	0.37292	0.48123	2.31858	1.3935	0.76184	1.46573	1.74685	0.32459	10.87105	-0.0967	0.70623	-0.13692	0.89109	NA
ENSG00000120800	71.1308	61.92634	90.52613	60.31453	77.74061	78.59354	59.53263	73.40855	48.09668	53.39521	563.41982	0.06891	0.15346	0.44907	0.65338	0.99924
ENSG00000139292	1.2386	2.18243	1.8646	0.32082	1.0911	1.2077	4.02689	4.27504	0	0.32459	13.69349	0.34799	0.6319	0.5507	0.58184	NA
ENSG00000257715	5.66215	6.68368	3.54273	4.81233	1.50026	1.4864	1.52369	1.46573	3.14433	1.46066	26.26719	0.12649	0.4105	0.30813	0.75798	NA
ENSG00000257386	59.62955	58.5163	24.05329	22.29713	19.36696	20.43804	19.15492	19.54304	23.05845	20.93612	239.24362	0.02365	0.16058	0.1473	0.88289	0.99924
ENSG00000136021	122.62101	135.44681	125.76699	128.32879	125.2033	124.02173	123.63631	122.75473	134.85702	126.75277	1067.36237	-0.00707	0.12497	-0.0566	0.95486	0.99924
ENSG00000184209	50.78244	54.28785	42.2331	38.49864	41.0525	37.34587	31.67092	31.75744	35.98516	42.52142	340.76224	-0.07196	0.15303	-0.47026	0.63817	0.99924
ENSG00000189238	6.72381	7.91129	21.44285	13.63493	10.77458	8.45392	3.48271	4.27504	17.46853	28.32056	104.85123	-0.03781	0.26007	-0.14537	0.88442	0.99924
ENSG00000275212	0.17694	0.1364	1.11876	0.64164	2.45497	1.4864	0	0	3.02788	2.27214	9.60159	0.03935	0.75039	0.05244	0.95817	NA
ENSG00000256223	16.27869	12.95815	17.06105	14.5974	17.8667	19.78774	11.75416	17.83303	14.20773	12.65905	129.4933	0.12395	0.20514	0.60419	0.54572	0.99924
ENSG00000257918	41.05061	31.91798	12.2131	13.95576	13.36593	12.82022	11.53649	12.33655	23.17491	12.5779	154.2358	0.03156	0.22092	0.14286	0.8864	0.99924
ENSG00000256115	0.35388	0	0	0.80205	0	0	0	0	2.44559	0.64918	3.71554	-1.66589	3.04684	-0.54676	0.58454	NA
ENSG00000084112	17.1634	15.00418	20.13764	17.32439	25.2316	28.42745	19.91677	25.77239	21.19515	18.09595	174.15799	0.1227	0.17891	0.68579	0.49285	0.99924
ENSG00000120805	66.17642	84.70541	96.39961	98.49235	59.87391	61.22121	84.45579	56.55268	65.79812	88.12645	644.58321	-0.17341	0.17552	-0.98796	0.32317	0.99924
ENSG00000286248	14.33233	19.09623	8.67037	8.34137	4.63716	2.4154	5.0064	3.0536	6.98741	10.7115	70.21289	-0.3683	0.2928	-1.25784	0.20845	0.99924
ENSG00000123104	476.32866	579.4341	445.54518	501.12392	585.1004	445.45631	448.0728	440.20702	657.98116	540.93084	4309.06568	-0.04739	0.1416	-0.3347	0.73785	0.99924
ENSG00000189046	19.99448	17.45941	20.32409	26.94905	21.27638	23.50374	22.2023	19.66519	17.11916	19.7189	175.18783	-0.21087	0.18712	-1.12691	0.25978	0.99924
ENSG00000135090	100.85711	105.30205	85.21203	103.78591	92.19764	90.20606	86.63249	80.24862	79.19065	103.30107	779.977	-0.19291	0.14328	-1.34634	0.17819	0.99924
ENSG00000089220	186.85106	247.56895	211.07225	221.68798	197.76121	219.8018	276.33151	227.18786	245.37457	196.21524	1876.32639	0.06263	0.15038	0.41645	0.67708	0.99924
ENSG00000139352	124.92126	131.35476	144.41295	111.80646	176.62122	186.35774	120.58894	220.3478	94.33004	85.69201	1160.47039	0.26314	0.14564	1.80672	0.07081	0.87301
ENSG00000135093	27.95688	30.55396	37.66484	29.1948	29.05044	33.44406	35.48014	35.66605	32.60792	32.86483	272.8033	0.09389	0.1609	0.58354	0.55953	0.99924
ENSG00000240342	23.17944	19.64183	47.82688	49.88782	15.68451	18.58003	20.56977	18.3216	54.38535	52.34029	274.33443	-0.07739	0.16549	-0.46766	0.64003	0.99924
ENSG00000135678	68.47667	71.20165	32.35074	23.74083	27.55018	23.13214	24.92317	19.17661	19.09892	19.96234	274.03558	-0.07709	0.17703	-0.43546	0.66323	0.99924
ENSG00000258034	64.05311	37.51045	28.24863	19.40973	21.95831	19.69484	11.86299	18.07731	26.4357	22.15333	224.26806	0.04429	0.21067	0.21024	0.83348	0.99924
ENSG00000151136	44.94334	37.10124	16.78136	52.6148	21.68554	27.31265	53.87322	27.72669	86.17806	89.10022	392.00558	-0.55456	0.25017	-2.21676	0.02664	0.59681
ENSG00000278916	1.59248	0.81841	2.14429	2.08534	1.0911	1.0219	0.87068	0.73286	0.46583	0.48689	9.48603	-0.29907	0.61198	-0.48869	0.62506	NA
ENSG00000257711	26.3644	13.64016	5.87348	5.61438	14.32064	11.42672	5.22407	10.2601	15.95459	5.11231	94.02926	0.22502	0.32681	0.68854	0.49111	0.99924
ENSG00000256417	0.17694	0.1364	0.46615	2.56658	0	0	0	0.12214	2.44559	2.43443	7.39298	-0.62126	0.98899	-0.62817	0.52989	NA
ENSG00000089041	9.55488	12.54895	18.27304	20.21178	9.27432	3.34441	14.47503	7.57293	17.58498	26.61646	119.63693	-0.5836	0.26831	-2.17512	0.02962	0.61783
ENSG00000151952	0.53083	1.36402	2.14429	0.64164	4.50077	9.19712	1.41485	3.78646	34.23831	17.60906	64.90608	1.15204	0.32306	3.56603	0.00036	0.07805
ENSG00000198270	15.39398	11.32133	12.39956	12.67247	8.18322	9.29002	10.88348	12.09226	11.29631	9.65658	95.07862	-0.025	0.22396	-0.11162	0.91113	0.99924
ENSG00000179520	2.12331	3.13724	10.16205	1.4437	13.6387	23.22504	4.02689	7.93936	1.16457	2.10984	56.327	0.82497	0.39592	2.08368	0.03719	NA
ENSG00000286394	2.47719	0.95481	0.74584	0.16041	0.81832	1.9509	0.3265	1.0993	11.76214	6.24838	22.81646	0.75839	0.54217	1.39878	0.16188	NA
ENSG00000185482	1.76942	0.81841	0.9323	0.48123	1.50026	1.0219	0.54417	0.85501	1.39748	0.89263	8.4914	0.05103	0.65703	0.07767	0.93809	NA
ENSG00000089234	62.46063	52.24182	63.86241	61.43741	57.55533	54.1608	57.2471	56.79697	59.04362	62.56491	494.1869	-0.11907	0.13377	-0.8901	0.37341	0.99924
ENSG00000111666	38.21954	38.87446	53.14098	80.68673	50.32682	41.80508	39.18052	34.20032	57.64614	75.87314	433.66025	-0.33672	0.16043	-2.09889	0.03583	0.67519
ENSG00000166111	1.59248	0.2728	1.39845	0.48123	0	1.5793	0.65301	1.0993	0.11646	0	5.91279	1.27398	1.03582	1.22993	0.21872	NA
ENSG00000176834	10.79348	11.04853	13.61155	8.8226	15.95728	18.58003	11.31882	11.72583	9.66592	8.19592	99.68852	0.19051	0.21938	0.86839	0.38518	0.99924
ENSG00000139351	17.51729	13.77656	6.33963	5.93521	12.68399	9.19712	5.98591	7.45078	10.2482	6.00493	78.95865	0.02548	0.26161	0.09739	0.92242	0.99924
ENSG00000111790	54.67517	48.96818	50.90347	50.85028	47.18992	44.68498	41.68372	44.33828	45.53463	51.77226	404.06424	-0.1097	0.14099	-0.77807	0.43653	0.99924
ENSG00000173208	14.33233	34.78241	28.43509	26.62822	31.09624	40.50447	29.16772	38.96394	22.01034	24.66891	243.25231	0.34476	0.22043	1.56402	0.11781	0.99924
ENSG00000127337	26.71829	29.87196	33.18981	30.15727	35.86979	35.58076	34.06529	40.18538	29.46358	21.17956	264.49944	0.15659	0.16033	0.97667	0.32873	0.99924
ENSG00000244091	1.2386	1.22761	4.75472	4.17069	3.00051	2.2296	6.31242	2.44288	4.07599	5.35575	29.74285	-0.47656	0.39452	-1.20796	0.22706	NA
ENSG00000283476	0.88471	0.4092	1.02553	0.16041	0.95471	0.4645	0.21767	0.36643	0.46583	0.24344	4.28122	0.29449	0.93326	0.31555	0.75235	NA
ENSG00000200665	2.65413	1.36402	0.27969	0.48123	1.77303	0.929	0.21767	0.97715	0.58228	0.56803	8.05719	-0.231	0.71836	-0.32156	0.74778	NA
ENSG00000006831	35.38846	30.41756	35.0544	38.0174	43.23469	43.10568	33.41228	38.47536	41.69155	38.38288	316.73346	-0.0436	0.15208	-0.2867	0.77434	0.99924
ENSG00000271500	4.24662	0.95481	0.83907	0.96247	3.1369	2.87991	0.76184	2.68717	1.16457	0.97377	15.25429	-0.11361	0.58067	-0.19566	0.84488	NA
ENSG00000285627	1.59248	0	0.37292	0.32082	2.31858	1.5793	0.21767	0.73286	0.34937	0.32459	6.34857	-0.49474	0.90225	-0.54834	0.58346	NA
ENSG00000151065	18.22506	21.00585	25.91788	25.98658	18.9578	21.45994	21.65812	22.10807	20.14703	25.07465	186.05402	-0.02943	0.18539	-0.15876	0.87386	0.99924
ENSG00000111752	44.58946	42.83011	38.31744	29.51562	39.55224	39.66837	28.62355	35.54391	29.46358	32.37795	301.15804	0.05605	0.15828	0.35411	0.72326	0.99924
ENSG00000003056	71.1308	62.88115	68.24421	74.27029	55.91869	58.34131	66.06271	55.20909	53.57015	66.78459	532.63215	-0.20661	0.14322	-1.44263	0.14913	0.99924
ENSG00000139187	2.30025	0.81841	1.30522	1.28329	0.54555	1.6722	1.30602	1.9543	0.69874	1.7041	11.39348	-0.16685	0.62234	-0.2681	0.78862	NA
ENSG00000214851	2.83108	0.95481	1.02553	1.12288	0.54555	1.1148	0.76184	0.24429	1.04811	1.13607	9.04086	-0.49327	0.66853	-0.73785	0.46061	NA
ENSG00000245105	14.86315	19.91464	10.72143	12.03082	8.59238	8.26812	7.94494	8.91651	9.66592	7.95248	91.23186	0.0904	0.23217	0.38936	0.69701	0.99924
ENSG00000126838	4.77744	0.4092	0.09323	0.80205	0.95471	0.4645	0.65301	1.34358	0.8152	0.48689	8.86866	-1.06388	0.79255	-1.34235	0.17948	NA
ENSG00000231503	1.76942	1.77322	5.96671	2.72699	5.18271	7.15331	2.1767	2.68717	2.09622	1.7041	27.57533	0.42167	0.38505	1.09509	0.27348	NA
ENSG00000166986	76.79296	79.52215	96.39961	86.1407	81.28668	77.29294	80.1024	83.05793	75.11466	89.18137	694.0811	-0.0548	0.13494	-0.40612	0.68466	0.99924
ENSG00000166987	7.60852	4.50125	3.82242	5.13315	10.22903	10.77642	4.13572	7.69507	5.1241	4.05739	52.26292	-0.00394	0.31427	-0.01255	0.98998	NA
ENSG00000166908	16.80952	16.5046	16.22198	24.70329	11.86567	16.16463	20.3521	17.95517	22.942	24.66891	159.67028	-0.14458	0.21326	-0.67793	0.49782	0.99924
ENSG00000178498	42.28921	44.19413	60.87905	71.70371	63.55636	65.40172	69.00125	65.71348	62.77024	78.95675	527.53889	-0.15318	0.1486	-1.03078	0.30265	0.99924
ENSG00000240771	17.87117	18.82342	26.47726	32.0822	15.13896	14.67823	23.72598	16.48944	24.10657	32.37795	188.81916	-0.29178	0.19148	-1.52384	0.12755	0.99924
ENSG00000224713	76.61601	94.38992	42.32633	45.2359	20.45806	17.92973	28.18821	21.74163	30.27878	40.97961	351.37209	-0.1972	0.17633	-1.11835	0.26342	0.99924
ENSG00000135454	17.87117	18.68702	22.28192	8.50178	33.96037	32.42216	19.91677	36.6432	18.86601	13.63282	184.39055	0.49077	0.22079	2.2228	0.02623	0.59667
ENSG00000257342	150.40095	204.19323	89.03445	105.39002	54.82759	52.6744	67.15106	50.44548	80.93751	94.05023	798.48475	-0.13941	0.16721	-0.83376	0.40441	0.99924
ENSG00000255737	2.30025	2.72803	0.55938	0.32082	0.68194	0.929	1.19718	0.97715	1.6304	0.56803	9.88751	0.48481	0.62708	0.77313	0.43945	NA
ENSG00000135452	144.91574	128.08113	72.43955	62.07905	58.9192	55.9259	58.44428	54.1098	65.91457	66.21656	641.07908	-0.07248	0.1323	-0.54787	0.58378	0.99924
ENSG00000135446	65.82253	69.01922	69.54943	66.08933	63.96552	63.07922	62.47117	68.64494	73.95009	68.73214	564.53401	0.02974	0.13038	0.22812	0.81955	0.99924
ENSG00000139266	12.20902	17.32301	17.71366	21.01384	19.77612	22.85344	23.94365	25.65024	17.46853	23.12711	169.39139	-0.02113	0.20859	-0.10129	0.91932	0.99924
ENSG00000037897	3.3619	4.63766	7.36515	4.17069	4.77355	5.48111	3.80922	6.71792	3.84308	4.78772	41.00149	0.35068	0.32837	1.06794	0.28555	NA
ENSG00000123427	2.65413	3.68284	2.70366	2.08534	3.00051	2.1367	3.48271	2.19859	3.26079	3.7328	24.40736	-0.15459	0.40498	-0.38172	0.70267	NA
ENSG00000123297	2.65413	2.31883	2.79689	2.08534	2.86413	2.6941	1.74136	3.17574	2.32914	2.02869	20.60805	0.19903	0.42245	0.47114	0.63754	NA
ENSG00000270039	2.47719	1.90962	1.39845	1.76452	2.18219	1.2077	0.87068	1.9543	2.09622	1.78525	14.77872	-0.08756	0.51143	-0.17121	0.86406	NA
ENSG00000269903	2.65413	2.18243	0.27969	0.96247	1.22748	1.1148	0.97951	1.9543	0.69874	0.56803	10.4319	-0.14322	0.61992	-0.23103	0.81729	NA
ENSG00000133641	29.72631	33.00919	37.8513	27.59069	29.59599	31.77186	24.37899	29.19242	26.31925	30.75499	251.85146	0.10481	0.17065	0.61421	0.53908	0.99924
ENSG00000158113	0.35388	2.18243	1.77137	1.12288	1.50026	2.2296	1.52369	1.9543	1.51394	2.43443	13.9838	0.52552	0.56683	0.92712	0.35386	NA
ENSG00000176383	192.51322	197.78236	67.49837	74.10988	62.19249	60.57091	68.56591	56.55268	66.14749	57.2903	752.51563	-0.0813	0.14106	-0.57634	0.56439	0.99924
ENSG00000257097	3.71579	4.09205	0.83907	1.28329	4.77355	5.01661	1.30602	4.39718	3.14433	0.73033	24.07023	0.66274	0.47671	1.39023	0.16446	NA
ENSG00000212443	244.71119	234.06519	185.80698	186.23715	180.03089	208.65378	209.61579	169.78018	175.61692	153.93726	1632.25562	-0.03591	0.13587	-0.26427	0.79157	0.99924
ENSG00000166130	21.41002	34.50961	39.4362	37.85699	27.82296	27.87005	34.82713	27.23811	21.3116	17.36562	243.38011	0.08825	0.19716	0.44761	0.65444	0.99924
ENSG00000120802	315.842	302.94801	420.74605	242.22059	505.31398	592.51728	300.27517	525.58569	233.72888	175.44142	2992.74618	0.39543	0.14159	2.79273	0.00523	0.29868
ENSG00000139194	3.89273	3.00084	2.42397	1.76452	5.31909	3.90181	1.08835	1.22144	1.28103	1.7041	21.1307	-0.18241	0.4276	-0.42659	0.66968	NA
ENSG00000256967	1.59248	1.09121	0.37292	0.80205	1.36387	0.5574	0.3265	0.24429	0.69874	0.40574	6.18693	-0.56614	0.76604	-0.73905	0.45988	NA
ENSG00000139182	18.22506	37.23764	38.03776	38.65905	36.41534	48.77259	44.94877	40.67396	33.77248	50.71734	327.10834	0.08241	0.22642	0.36398	0.71587	0.99924
ENSG00000258012	3.53885	1.09121	0.65261	0.80205	1.36387	1.1148	0.43534	1.71002	1.28103	0.24344	10.04745	0.30119	0.70284	0.42853	0.66826	NA
ENSG00000279551	0.70777	0.2728	0.37292	0	1.63664	2.3225	0.3265	2.44288	0.69874	0	7.11471	1.78503	0.94777	1.88339	0.05965	NA
ENSG00000166268	0.70777	1.36402	0.9323	1.4437	1.36387	0.929	0.65301	1.46573	2.09622	2.67788	11.60349	0.02007	0.58526	0.03429	0.97264	NA
ENSG00000287132	6.19298	3.00084	2.05106	0.96247	1.36387	1.3006	0.97951	3.0536	0.69874	1.05492	16.99221	0.14128	0.53433	0.2644	0.79147	NA
ENSG00000279530	18.57894	7.09288	2.70366	2.24575	9.68348	6.96751	3.70038	5.37434	2.91142	1.8664	49.96203	-0.16788	0.35179	-0.47722	0.6332	NA
ENSG00000135643	23.53333	31.09957	22.18869	20.05137	18.27586	25.36175	30.69141	28.21527	14.67356	15.9861	192.47463	0.11097	0.19418	0.57148	0.56767	0.99924
ENSG00000175899	678.21982	1015.9193	1258.13605	2125.60597	837.41642	973.12928	1314.28884	1147.42086	1139.76312	1194.2513	9926.8016	-0.08655	0.18513	-0.4675	0.64014	0.99924
ENSG00000174099	6.54686	15.68619	9.60267	6.89767	8.18322	7.15331	11.10115	9.28295	11.8786	11.84757	82.84404	0.19682	0.2833	0.69476	0.48721	0.99924
ENSG00000235162	8.13935	8.4569	11.56049	8.02055	9.00154	12.63442	10.12163	10.01581	11.0634	9.41314	82.62683	0.21598	0.23748	0.90946	0.36311	0.99924
ENSG00000090612	74.13882	57.28868	59.66707	61.277	57.41894	57.5052	57.68244	58.62913	49.72707	47.95831	487.02858	-0.10827	0.1386	-0.78116	0.43471	0.99924
ENSG00000127334	71.66163	64.10876	81.57607	81.00755	81.55945	87.97646	75.31367	96.98235	89.3224	79.0379	679.13715	0.05923	0.13412	0.4416	0.65878	0.99924
ENSG00000136051	135.36086	137.76564	144.13326	142.12413	131.88627	130.24604	121.45962	117.25825	125.65693	121.88391	1098.71187	-0.03858	0.12067	-0.31972	0.74918	0.99924
ENSG00000133858	62.99146	36.14643	39.15651	32.72384	59.73752	53.1389	32.8681	46.41473	33.77248	37.24681	361.25786	-0.11294	0.18454	-0.61199	0.54055	0.99924
ENSG00000139350	99.79545	89.07026	111.96898	106.51289	94.37983	95.96588	83.04094	82.08078	98.52249	96.24122	805.4714	-0.05225	0.12377	-0.42218	0.67289	0.99924
ENSG00000111077	14.33233	9.27531	14.17093	12.99329	14.32064	11.05512	11.97183	14.53514	10.48112	10.79265	103.81758	-0.16434	0.22188	-0.74065	0.45891	0.99924
ENSG00000177406	0	0.2728	1.02553	0.32082	0.95471	0.929	1.08835	0.24429	1.28103	0.73033	5.78822	0.38702	0.88156	0.43902	0.66065	NA
ENSG00000285704	4.95438	1.63682	0.83907	0.64164	4.36439	2.87991	0.87068	1.9543	2.44559	0.64918	17.38392	0.16382	0.5644	0.29025	0.77163	NA
ENSG00000002016	22.29473	18.41422	25.63819	25.66576	18.27586	17.55813	14.80153	17.46659	15.02293	19.7189	163.94572	-0.14124	0.18788	-0.75177	0.45219	0.99924
ENSG00000250132	3.00802	3.27364	4.66149	3.84986	4.63716	4.36631	2.28553	3.78646	4.3089	3.08361	31.21126	0.25797	0.34992	0.73722	0.46099	NA
ENSG00000111684	67.41501	57.69789	33.09658	34.48836	42.55276	42.08378	40.16004	44.70471	40.75989	35.70501	366.27044	-0.03238	0.14644	-0.22114	0.82498	0.99924
ENSG00000159403	45.12029	41.19329	56.68371	100.25687	84.55996	82.86695	73.46348	37.00964	78.259	64.51245	561.12484	-0.37877	0.20357	-1.86062	0.0628	0.83498
